RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
394425,50,"Buffalo, NY",msa,NY,929.342967788812,957.5697745923754,960.5214397541622,968.0962291925532,975.052130165321,993.947749907155,1007.4968019399695,1012.4574577715744,1015.0206081653766,1001.990082813971,992.9524701526401,985.851538789778,980.6516878913841,983.0273075077025,988.4160270723056,1009.614663621049,1011.0135704343219,1025.2992773635162,1016.183930499769,1018.3156465449676,1006.7611636943802,1015.9712479977859,1018.6088503750287,1022.8678259196759,1014.1474546473131,1024.8927532029343,1026.2662633348157,1035.6683895460717,1033.906435521802,1051.0935955956152,1063.835990170275,1068.6834490415404,1067.5311132315828,1063.0179401955002,1068.393492742399,1075.3786621999986,1081.7000171799345,1095.4780376354067,1102.3476988973418,1104.5994482565595,1100.6674230925382,1087.8586813657882,1100.2117379311399,1102.5346169340028,1106.2772007577414,1104.159914298666,1110.478452446881,1118.533505954528,1125.7499339372534,1124.9591448726514,1138.9326555009518,1155.0678484123305,1167.0168243889175,1162.1120305899092,1161.8272178436207,1159.0787623716371,1160.656743436854,1168.5346116245871,1170.1940499054565,1174.778453772829,1154.5339694802667,1165.2775403025892,1180.5579144494654,1203.3257666453537,1211.1930294334584,1220.1792471694566,1232.6859444845945,1240.522910305794,1235.4514229513265,1233.5714123713494,1228.5548971357414,1240.6225658870326,1246.0078268177679,1278.5362577767676,1289.5623176762067,1316.6849509584376,1333.5045574418828,1354.7269716771266,1366.1266287626945,1369.82922874632,1384.520608725765,1401.9547224908865,1408.0463105967115,1411.8878036040624,1417.7997141643716,1414.7244058250858,1420.0962878785479,1422.1142775761132,1447.6662721670364,1471.5421042041428,1490.2915528453516,1491.6414534030514,1498.151398000862,1497.648825339539,1511.256074263362,1516.5898772573112,1533.1264467213678,1535.2167722519264,1545.8974385791967,1551.1173215554256,1568.2918534830026,1581.808291196977,1602.0495665835965,1608.478449421789,1596.37225340898,1603.7259255973206,1618.8713331265249,1632.5649844143893,1628.5198290002086,1628.5952680834175,1646.1159659162129,1654.8134983137074,1669.7480660382782,1663.8895585588234,1658.7708095626592,1666.5535016022316,1683.4054984694128,1701.6846919562342,1702.859031226413,1710.6343019098974,1705.7782271803374,1701.6335228770731,1706.3613627068412,1712.4599624272012,1725.1268870194222,1738.4371707893226,1763.9789979948016,1747.8711513132291,1745.3610493699523,1730.8348421737815,1749.5226917406408,1757.3935435193075,1778.6739130434783
394388,51,"Birmingham, AL",msa,AL,925.2162794557811,933.3703425663768,943.2808116326265,946.5504385675541,942.8600027182124,941.8145695881419,941.3023992547095,940.0386985680121,936.5303573019288,935.4146284148107,936.9103551691674,942.4529814191463,947.8131254178991,953.8935238076796,954.1088786384647,955.7211603524504,953.9329035503348,957.8321424408895,958.3875653152068,960.0663526813795,956.3968346334237,953.9804799667284,953.4105707007096,955.9474253360269,957.8614189129986,963.1093198166501,969.9719266460653,976.706677008463,979.8969182812763,978.5796014255462,982.2417304939573,979.7852801884774,986.1191749407923,980.4362120443965,986.2485982327049,982.895200689878,985.6818855556672,991.8470733399546,1001.1104897606137,1011.5662479921313,1015.0116517253442,1018.5312629093257,1017.8040584257407,1017.7416613787626,1016.3248493464572,1020.2260216959203,1021.861772658565,1026.2605946524159,1026.8025505930614,1031.5245952800426,1033.5682369631338,1040.7355460097797,1046.2061222025018,1051.292883881592,1053.78578745237,1055.4711800664584,1054.7412605008901,1053.4925466481398,1054.1971471832874,1049.5042194273506,1050.9399855681984,1052.9274073475838,1066.1366999084946,1075.2589857973212,1078.933191584684,1083.5258836261114,1091.2442391943976,1098.474456997136,1103.0213808907642,1104.7318978375054,1109.3929242371323,1112.8202283252513,1118.4128298216142,1123.4850583993762,1133.578863512545,1142.3354965555095,1157.4445546804857,1166.9015467446634,1178.5444125291806,1191.673982110498,1199.9115796332449,1208.6054162807848,1207.45594688776,1222.356773151246,1230.890289218141,1239.2701233583948,1241.279323901981,1248.0464899525302,1257.4021037753357,1268.7394959702222,1276.489682091703,1284.1946090710098,1287.894843407827,1288.1517419022903,1291.924657385023,1292.2039642106968,1296.8526493544753,1302.1442887766818,1310.9562325676757,1322.133006958392,1335.3594050266806,1346.0252309559996,1357.88868917961,1363.341396527737,1365.7925247487706,1363.410974098132,1365.6627093453878,1371.4735500304305,1380.8617166116549,1388.4267052120556,1398.946233442435,1409.7168700255306,1417.8057272572753,1425.44723573452,1428.4422367794461,1429.5419378695724,1430.7117106515186,1432.8755971715157,1443.5426915733085,1447.653738123163,1454.5189896026386,1454.7925488163514,1466.3900562852052,1477.2423212778044,1488.1380422732645,1495.555764672753,1501.2231869550587,1507.8911887658548,1505.3962623807283,1506.0721158489164,1499.908139091439,1499.8621734701355,1494.0811220401447
395031,52,"Rochester, NY",msa,NY,1093.1444114523852,1088.0518917979362,1089.2381739806053,1094.6336602314375,1107.992952901088,1134.1187253494218,1131.8426584548554,1118.112115315493,1118.440238182116,1120.6243856353228,1138.5806668836185,1122.8519405402576,1135.7534091185653,1127.641677090514,1146.376954999389,1143.6259170218834,1165.1825309234925,1170.8236178335821,1174.1927141353801,1173.3635050898442,1168.4368569409787,1168.370336728008,1166.321227211223,1164.3663132711094,1164.9300842490115,1173.413585135003,1184.5555595236278,1190.6122384247567,1189.5694811584212,1200.4887935223285,1212.643539176694,1222.0578440783001,1214.0991421568885,1207.083073353279,1211.4824249133164,1215.1952987139357,1230.8694446765583,1224.7472535520321,1234.6492781618697,1241.1971768086405,1254.7719559902635,1259.866795950301,1263.4203791612374,1270.5995396842238,1271.369117397507,1270.6615501289427,1263.8586793908905,1262.146594176644,1260.89831779663,1274.206936260266,1291.9693904010462,1314.815617390397,1319.072080645889,1324.292492627177,1315.1672453533429,1315.5933458651298,1317.9212324532252,1307.2138876034935,1314.2544424980088,1314.9527187074227,1335.0240920541917,1346.6227662654157,1364.3820395153873,1374.3195585643903,1382.175928231982,1380.5865710111964,1388.2478082242073,1380.6778946448464,1393.8658109414432,1392.0246501089791,1414.7859467070753,1424.2191499356632,1440.6700335643975,1451.4483487914074,1464.175133331726,1487.1927916297375,1499.5697799223626,1512.3089618166161,1527.9448670127535,1535.6044231050034,1534.0756669399555,1522.109731405525,1515.510195476341,1522.77472007147,1551.6648333143257,1610.6441886894938,1644.1506882499295,1661.0056654766206,1648.4249419472021,1658.9646884090623,1659.9515236729212,1666.1536011649418,1683.0461468205247,1682.3551097710447,1688.0228432429496,1703.151170234023,1736.1258826216726,1752.8635004050684,1746.7457118834216,1774.731962043398,1786.9269108332028,1803.9560342865661,1783.6474881101965,1804.1501050039467,1833.0934013260296,1860.21717393507,1864.7013837227512,1864.112026767456,1872.469588230566,1895.0103977185943,1906.7030203089296,1920.8015795282918,1921.566502595562,1929.5810121773188,1944.321469796134,1952.6507496615786,1952.2134125718896,1951.333126872034,1963.6531318458997,1971.5385109616102,1981.0735294898882,1999.4628412199029,2026.516219680945,2039.321760466992,2042.598514555159,2044.5645919024712,2047.4991214364927,2053.991418664267,2049.964983885206,2045.7820100108877,2033.2579879213615,2062.216723027155,2084.0065705128204
394640,53,"Grand Rapids, MI",msa,MI,962.6786940351701,973.3414946103267,985.6041461960826,1004.2450066446457,1020.5550770016072,1033.5194139522841,1045.8331844020845,1052.8735056173955,1061.1388949283867,1061.6987256725822,1054.141416046754,1054.5719739809422,1056.450875831922,1073.0684798854693,1087.7563258196878,1112.936586964827,1129.9257076654487,1144.3477137133275,1147.8404358723924,1151.677088454757,1148.8493258593462,1142.6035193529335,1141.3897127284692,1143.3135541033494,1142.6236723509342,1155.2746488053222,1169.0197683270962,1196.6551307780642,1212.995056535697,1227.6186148525037,1229.9570079146788,1227.9591950911831,1217.2939397447678,1219.8114912401759,1216.104325601694,1219.2798561679672,1213.162913747198,1216.5551578615793,1233.4937120951893,1254.4231960539787,1270.037304361592,1275.0267738793316,1283.4268091968665,1291.2517665413586,1292.813089093419,1290.2284675517647,1289.322888081568,1293.6131208009892,1295.7980948066547,1296.1434709533162,1304.2788964086153,1318.8930407613339,1339.3546840393037,1352.1507966704057,1358.1546668027775,1350.7531251770083,1348.6993801528768,1343.1241356575845,1344.3671054297624,1332.7872013453966,1340.0113509362639,1351.747175621906,1373.3223694443598,1385.0678936634545,1397.1509963996316,1409.7622598361247,1420.4480422213633,1409.2978507291718,1413.273342829463,1419.3997883460524,1441.8413034875284,1439.9289378259089,1435.6365705717167,1444.4291771666512,1473.1657167173953,1497.055634376091,1520.278500622838,1538.4711331552762,1569.200808720988,1591.701506123692,1610.4755339435446,1581.4470825373892,1599.7186799568763,1609.6698658256503,1652.5167621943185,1647.4637484126122,1660.6984844646718,1690.3720675041425,1720.9060002316676,1738.1633507618205,1753.5354315564482,1768.8824250420387,1774.838668520087,1764.9418493656851,1747.818073185582,1734.7514087278919,1744.5170208355757,1754.3361930660233,1778.3721133851743,1794.887806010894,1822.945410069253,1842.95868382935,1855.1347432733455,1857.549227002017,1857.4410182888153,1855.7002682542286,1853.6291762907404,1855.7226970966929,1865.6733149923227,1874.5177817762985,1890.908747949011,1904.2011656339384,1924.7301668470566,1942.6400318006104,1940.9714723830457,1942.7208259031054,1933.0332417489642,1939.7543255574296,1936.779185171123,1940.6541572362737,1957.9232648390548,1984.9632094989827,1995.8408537328235,2006.843835283235,2014.0127677404628,2049.5444048885856,2056.1779687050353,2065.408114299056,2061.5172889437754,2050.2371109016167,2044.1608869796376,2032.0207550547552,2041.4537037037037
395167,54,"Tucson, AZ",msa,AZ,1027.6333429032136,1031.3452370861344,1034.543377842351,1039.6754011418084,1043.1803679250063,1044.2046142588479,1047.8615655218593,1051.2233011331036,1049.984113727397,1047.4705555356788,1049.6909447649177,1055.3744706665602,1063.7122686488133,1062.301508223127,1066.0019899252047,1067.6087049345822,1075.3894623914382,1078.72885128269,1079.9657960598656,1080.1867909425682,1078.760683241182,1078.994886005633,1079.194500873346,1086.0223307378244,1092.1378884359608,1107.5820577679658,1120.00192877015,1132.0001389038246,1138.7483311149285,1136.9611739139093,1136.268212883658,1128.4973539862865,1131.3240908106022,1137.54288148711,1147.8151148226452,1150.1946993170475,1151.7913516720023,1156.7933291210866,1170.860519861049,1183.9598658211187,1193.2312974623499,1201.4991379204077,1205.387037577545,1209.4544733488704,1208.0296334914894,1212.0369030768788,1217.2768761613224,1232.8530387356104,1239.6334406305414,1248.9478940110205,1256.6084320191314,1265.4320354679387,1271.4998923581502,1278.9165021435003,1283.2367232870163,1287.5683575680991,1284.532547352595,1293.1232465574358,1302.4149504505103,1305.5009350633084,1312.1159793195343,1319.0271672210104,1333.1692229665257,1333.15700753225,1335.6712067020806,1342.1092780937122,1355.2926898646745,1371.9005541042977,1391.7263128324216,1417.0630164758156,1425.1499075538638,1431.1753572667146,1435.1689556855367,1449.7935988160668,1470.143897193588,1499.493019513239,1525.9695432586861,1548.7067836947385,1562.851079450613,1596.8862005626609,1626.3946102655445,1651.3573399999286,1666.648864973961,1668.4728380201523,1682.379031922115,1692.739907749307,1707.4981595116142,1719.0767306150144,1727.449372202918,1745.044957491988,1750.9861830256586,1754.8281466829928,1755.6601648069452,1746.9519385082913,1742.5268954602564,1739.2927383196675,1747.952070838293,1762.9839070381927,1774.2892986831268,1784.9224240109004,1792.4696176250002,1805.5318050105816,1815.8032504453354,1816.6062724317558,1814.9081817032118,1821.549172165452,1822.8197168061304,1834.2029624236234,1834.0031516838624,1841.9607471858333,1840.7654556352006,1854.0654230774026,1863.9072254933026,1873.7387879204935,1874.8010119292733,1871.147507642235,1876.467568933482,1876.64064036356,1880.579561562081,1874.529051630522,1878.0476494481845,1880.943164874904,1889.8754438381582,1889.5502917053477,1898.943928226924,1895.479791452649,1897.037305487674,1893.375095472604,1899.2553700790706,1893.6438336125652,1885.0243299110186,1879.3010587267172,1889.6656137086795
753924,55,"Urban Honolulu, HI",msa,HI,2141.8595774685946,2157.608510182634,2155.411833523486,2128.4215113272676,2146.408199901745,2158.8949801171875,2180.552827189294,2185.807061410015,2179.2357211814074,2193.354591540661,2195.0449446245,2211.2341926012914,2197.717467897947,2173.5813787469187,2175.070251225635,2199.2758644775704,2240.395103488801,2241.2950935724857,2236.37869149655,2220.972016421661,2228.1753929212246,2214.220412810307,2214.811976767006,2207.059932578387,2226.9680372235857,2241.0931859809098,2260.8642006804366,2293.613014021304,2286.1230689712597,2281.856151669875,2266.485730537807,2278.226895813328,2284.301364107525,2283.583267153471,2287.3985941372725,2291.3360268288116,2275.0930527654864,2280.008484735572,2286.7692565977504,2311.586139828636,2315.5166767493943,2316.7148162483677,2319.6429890873524,2323.6167576880102,2325.6266161170174,2321.512744911043,2326.500639124858,2326.1337072009346,2333.305765241017,2343.4191833044256,2376.248781615096,2392.661598569467,2397.6413955585062,2377.1592000786654,2381.9744654826522,2383.651072970825,2397.0591192993543,2393.310710475059,2393.379269640758,2392.4526416691992,2413.613607298522,2426.7474112607656,2420.508503524593,2414.8504977620964,2407.555310167325,2412.8488806202877,2405.2771499979226,2388.808998120324,2393.7471974673645,2378.7415481699586,2398.21798078639,2411.6352347828065,2451.156845963669,2499.3441064841036,2532.5052917489406,2566.3616632990893,2570.929318504455,2591.7248922938484,2617.6769383315486,2653.8849393744135,2672.6992715432393,2691.045591926798,2698.1276511939636,2711.382371269539,2712.7613200517258,2755.1112144323074,2766.0290318065167,2781.9760918388442,2765.448173218284,2780.998567183615,2790.7441512726637,2797.2089620727634,2806.632150500794,2805.4726086751803,2800.8921765397167,2809.9990623790886,2830.2098058515676,2849.3702536736214,2874.798058736471,2874.651180233354,2887.4570451763516,2874.091615106583,2887.6480398949275,2876.880877221432,2891.8299353004154,2912.633214198813,2937.342647181927,2940.2943266583047,2930.63404474577,2941.408702848792,2957.8868788439095,2988.9161666422187,3002.1089000788525,3014.1780387248596,3024.5160562229225,3031.1786353347475,3045.892158627179,3054.3329266340666,3064.896680543556,3070.20671222286,3067.786277510136,3091.460398607345,3081.3313166799885,3112.3051275837392,3134.2169141389877,3174.216353777418,3180.0831196450795,3168.7750627039572,3179.776999153628,3195.1606471082546,3174.335522026954,3201.7946704763363,3220.6237168587445
395169,56,"Tulsa, OK",msa,OK,960.3856539248083,965.8276295679531,969.3864899015526,977.2455587242803,980.0022819034723,979.8302735200448,982.6045929069616,989.4746450929579,987.7470482250872,984.0150229435641,976.331669449596,978.2087882126606,977.7273035077478,980.8049523332091,982.6967925502141,989.5510141178363,998.0740913334085,999.8898515320874,999.1199081892748,994.457481766015,990.8379233430509,985.7905667109399,979.350059467683,981.020788154702,981.7049932422332,987.0506189871643,990.3626632777496,997.3964650006207,1003.3639755218779,1008.8709100215956,1010.6966252518205,1006.2651469849615,1002.3281755094126,1000.1595563305862,1004.7534624114771,1007.0818904783025,1009.4114726751211,1007.8973308155091,1010.3307733391489,1015.5331119851718,1021.0984201359951,1026.3275766364645,1027.3559328228034,1027.8903872003732,1027.314047186947,1028.2860073383151,1028.8387470612481,1030.473568737708,1031.9653273158876,1037.1637673997514,1042.8238050634081,1048.2987516776877,1051.0441597108156,1054.3100663694029,1056.890615268306,1055.709371889491,1056.6044158038976,1057.6751737234902,1064.4588887551115,1066.7793667198598,1067.4330905469512,1069.352184469598,1074.556897220118,1077.441746012489,1084.7493056962278,1089.588699693364,1100.5576858603263,1109.6210043076385,1118.9835232674525,1126.0556186073898,1130.8360951174511,1137.5120850270469,1148.586504097914,1161.6070771191892,1169.516517683307,1187.6142892250914,1205.142477121165,1226.1137455833084,1239.6001173828924,1254.2737255532513,1268.139891905694,1273.5136641225415,1279.1207402392542,1287.8557008633134,1302.0557662270746,1311.5481972111068,1321.1836343238429,1334.5064170610156,1348.197037528997,1360.9691103052064,1369.6083564533865,1377.380167060221,1371.5809759866017,1369.0846670583355,1360.0753697574035,1364.2466425381617,1367.85861985867,1377.3522365337183,1388.6908534979302,1400.6144771047186,1418.3355806101565,1431.829683318871,1438.3144277710765,1439.9171241784595,1441.734052663458,1445.0970405383728,1446.3961738146675,1450.1034716363752,1451.2675045368883,1457.2812157594326,1461.4608985458256,1471.2234351571979,1482.6473892752845,1490.895007810735,1494.302398988801,1498.5677421242342,1504.3475507506757,1504.9194049025364,1498.2296390987894,1497.8164084476205,1500.8723969395928,1519.3795651578773,1530.112381124938,1546.8789293759837,1544.959755300713,1550.4876712622718,1556.1928429049813,1561.6202439162466,1560.1280645328939,1555.4572692307065,1554.3458941109327,1553.8545565948664,1551.9874910426824
394619,57,"Fresno, CA",msa,CA,1221.8975205110362,1224.0241880241995,1227.7388240074597,1235.8826151968408,1243.8805931518657,1246.9356910040533,1254.3274746095938,1258.5207491765073,1265.6405813988074,1265.1085833280993,1268.1586860376406,1266.508394515159,1256.0342711445458,1259.1986855132434,1273.5532206381713,1292.6085243653133,1299.248320237579,1306.3783708045012,1312.216053961436,1319.3360142291979,1324.200439249117,1320.4971908743375,1320.5677066429553,1319.6265554731117,1325.0322073235905,1327.9337483488657,1334.8343260007534,1352.9399386348312,1372.0701840653776,1388.5801109270797,1391.6073937260408,1393.6873647194022,1393.953080582957,1397.0216886947885,1401.3482764695088,1402.4789143865403,1402.182545477136,1405.0636076118844,1412.260575583333,1423.6175034746532,1428.0588073213628,1441.1226707547917,1450.7797346924522,1456.9679597280142,1450.4444746408433,1461.3433594535213,1468.0388170967688,1488.2274692346207,1483.7649535742626,1503.317785743157,1508.4150023330815,1526.4847870978983,1530.5082998766845,1542.3755867845825,1550.7104177202827,1553.0672464350062,1557.3566196130305,1567.3994077757563,1568.377671076935,1567.8851102218287,1568.22504236245,1577.5813762179348,1578.3075082200855,1570.2230803149212,1582.486897388922,1605.4342295198562,1624.512464241859,1634.448487948851,1645.2627230439327,1674.558663519722,1680.9651875624706,1703.1460158580949,1704.253095056362,1723.8926516589686,1736.0194145274218,1782.0696699426273,1820.872029140174,1852.962905749282,1869.1588909214172,1891.3960012366913,1918.0926718732153,1939.3008491818912,1973.425161605773,1984.5684753463981,1997.6570908968285,1989.9352181983247,2008.9144718759808,2023.2957746502154,2049.638228272152,2063.576884204012,2068.0646101645816,2067.4602930274546,2072.708243631069,2093.1833113791668,2095.409311793374,2116.7868577170557,2114.324279381387,2132.8916496167053,2131.8632732795236,2142.9657866564226,2147.7618962300194,2162.194205025413,2175.0550408679037,2192.7150625058935,2201.405768922149,2208.9664989935313,2212.135788436047,2209.8942847300846,2201.988707269294,2203.0757515826863,2211.9261072382815,2235.877467694773,2255.8399985406636,2270.554189133625,2272.1858567813074,2273.821159798115,2290.0604624861476,2300.2404262684704,2294.0288709752176,2264.9383486951856,2267.990918995164,2275.488601839102,2307.686069372567,2328.2401952131922,2348.177608603419,2341.01436595169,2334.4727770201453,2333.79693492259,2331.15162112173,2334.6371706508776,2327.853667592886,2344.7626455495756,2355.7192628749294
395238,58,"Worcester, MA",msa,MA,,,1416.4015404655809,1402.8051884565634,1395.309914366969,1394.3401233738605,1404.996689103868,1435.7358925089643,1418.715766066587,1402.955240774355,1409.9992596957575,1440.2843041543504,1473.9996163416372,1466.1076432415223,1449.2725703793546,1438.2604034426738,1447.8499020341715,1469.804523153709,1494.710676634866,1509.288317152637,1500.4035780736103,1500.1793587142936,1508.19880886169,1516.3812435207267,1511.6904230644277,1503.5803238205667,1500.938698704749,1533.769858163451,1561.3192684037997,1568.9017197641656,1545.9250461067268,1534.7632424670637,1539.405274086452,1551.2972625060174,1547.1181384318145,1552.6491876739656,1541.5489673925258,1543.5384305796051,1552.6509489944103,1569.8248209633555,1580.03921012404,1581.1041657881765,1583.430847652838,1601.3498406718543,1601.209393340023,1601.5018980047564,1607.3358971879716,1618.9486404960132,1638.028204096543,1641.18073111976,1653.1669088046535,1665.6569819318556,1642.7642008646335,1663.309908951212,1672.9380007646384,1687.3372742935721,1680.4198495639123,1684.34185206969,1687.6225485163568,1705.7836939333695,1728.0028220973898,1774.162533122291,1764.9544680938084,1733.7511112622751,1736.2973845764,1748.1226009413942,1750.2746863398775,1754.5791353431723,1745.1886056850692,1779.1994146564168,1779.9474796777363,1821.769730934531,1837.2703324899148,1834.5617758529006,1839.4889237355346,1850.2334033985092,1882.753021228161,1892.8879577080615,1923.2859490425647,1938.1440404607717,1964.97104862179,1974.9656051825275,2019.2465901174307,1993.4052019197827,2009.1463455794567,1993.5215280271118,2057.1851322546845,2112.9365025322973,2170.613790800465,2186.284949457651,2179.4793832868395,2179.3348457727084,2202.976778352126,2198.8562030943294,2231.851433024992,2239.141767395556,2266.8396988700033,2260.092256151989,2285.785938857794,2285.4303179464305,2295.292255805454,2306.970462543237,2357.982590283708,2346.2196284201227,2369.939657138715,2368.371063003822,2415.6808751800972,2406.590928437395,2412.9128916678096,2425.989878739684,2458.2472860981775,2467.1968647995586,2489.3258549287025,2508.855698226441,2519.106518132684,2524.019797452611,2514.173898413566,2533.397991050716,2563.7509976456836,2573.0699044554863,2576.9401697752896,2562.3202536150716,2572.4848521185136,2601.891434895321,2599.661331228818,2640.415530592099,2641.2612351484076,2677.501505303335,2666.607093142005,2662.3022085084144,2647.6820970916656,2667.1163291358166,2699.9957264957266
394938,59,"Omaha, NE",msa,NE,1080.9577494917785,1091.1022681648674,1099.1587163327697,1100.0883240914986,1109.5598695429333,1112.3737830763746,1118.6099166437755,1118.8301256946027,1111.3433448756823,1105.2692961232017,1105.751891975248,1115.9795209340716,1124.3153657443072,1132.5625707171434,1132.2604793986243,1138.0339452079704,1137.6800317342247,1146.5478946114836,1151.171500861914,1156.715009874197,1154.2133287304116,1149.286332771347,1143.295947314419,1145.0951666376752,1151.0996085094919,1165.3426211743833,1177.7966368128896,1191.0766567646504,1193.2874763397274,1197.2262371234106,1196.9652523384482,1199.5385088554017,1196.062455140193,1187.9062580464404,1183.9976255456877,1182.220733506562,1184.2287850952646,1191.912654242854,1208.2776080881229,1224.8891497566008,1234.772072157215,1237.0443934531077,1238.2478539392291,1240.526594929451,1241.8111162286255,1242.1986164177251,1237.56935270896,1236.0564308499743,1239.9108746379334,1249.7261961472313,1261.8489834116124,1274.5532309679606,1287.2370622204471,1293.8506885475003,1294.1593664474585,1291.1850318553925,1285.9382844748723,1284.2796699632145,1288.5104274831972,1288.9412364798998,1296.9636066996384,1303.8199727749297,1323.1727466354598,1334.117040733972,1344.955874450583,1352.4514628940487,1363.702347699828,1372.0648110120915,1375.5847353816705,1371.9660386280148,1371.560814725336,1379.0941115506632,1391.3918320464227,1400.743522725522,1416.1304207250944,1427.8204995743342,1449.5037435466127,1464.4676842678784,1480.4820017481893,1487.886741298359,1491.4634648120584,1496.6303072762837,1499.7330895720431,1499.3337906364957,1502.4999547556115,1510.8040201178505,1538.2955688440106,1562.8438713835958,1587.989052927381,1592.447276983156,1603.8906754438542,1606.4070545994375,1622.4595495793285,1623.8368924203858,1627.2247370892842,1622.3764373155743,1631.0906739237917,1639.6273273368793,1662.3918457275227,1680.637235510221,1695.8360929813696,1708.0152727874777,1717.311717739558,1734.2373113296164,1734.0222281375834,1739.496626898082,1739.02214943245,1746.155319253267,1742.679468295511,1749.9668463195915,1762.8837885920848,1779.219754480139,1792.3497864562953,1806.101680016972,1820.273685716963,1828.3377258262567,1826.0233681059428,1831.0491748391873,1841.556786404584,1846.1017820955528,1857.7597294328518,1868.9487155502395,1883.8507529564797,1886.6657266466316,1884.4835259391218,1890.782356694921,1898.4396447064073,1900.66271485576,1899.1109234873857,1894.9267239443845,1892.9787083278277,1898.9172546654452,1906.6970664869723
394415,60,"Bridgeport, CT",msa,CT,2111.3971540400303,2132.3813316859137,2169.163523522947,2152.838144161775,2159.7411917650106,2153.361276064021,2174.4055935640426,2188.5150677201277,2183.5377295676603,2155.2670097710134,2141.951266138569,2141.567743327406,2177.8129804579835,2183.377755170293,2207.382229638205,2213.7836102449155,2230.315457756296,2224.7849869597676,2213.331135799386,2202.8091871369215,2180.8273798021482,2211.1650346293122,2194.5766799023304,2212.392091491637,2192.174372172136,2236.894183008367,2260.029348504511,2284.6157923941137,2297.8386269646985,2288.7906612516067,2285.6263604022397,2273.0029436247096,2271.482275538577,2276.918132336468,2267.280587446147,2286.3710136497216,2292.732206298794,2336.359823703798,2341.555640349682,2352.4436544489813,2347.4720528461735,2374.129102024862,2376.946326817021,2353.2663197571696,2360.292827131738,2360.2727218809396,2381.2419758558035,2367.7850560803267,2387.037126959845,2397.041849426533,2412.809865945241,2421.714350232569,2426.050629696458,2434.127067036076,2417.0054237921377,2412.5233668909777,2414.92617904946,2417.7532467841816,2413.3733307391844,2404.345145432182,2435.53967400984,2482.3367951625078,2515.1476527191035,2547.292530628914,2604.809527231266,2678.426243308684,2711.0684340587786,2725.0780913885546,2705.4835265383585,2737.6554393008746,2744.139418871768,2767.4714367170814,2766.9954567292284,2766.877625363742,2809.2764950139413,2864.2029860126813,2954.3846411437003,3000.181791192406,3026.1781910671048,2993.6145939666853,2995.853492315118,2981.4003431021074,3011.526835663629,3017.7568072445174,3056.4930295311146,3083.920257333195,3164.666381310087,3236.9803437505657,3318.388525618192,3335.3444881403525,3333.0038847888327,3286.760862060342,3252.1458947896103,3226.7495899950313,3232.004662607547,3245.3039311067905,3276.503475660407,3318.793778148766,3368.1424089511615,3436.4345417062023,3460.686539421207,3496.4556216120836,3499.284452328738,3518.891840924662,3473.5931975898807,3462.8625314547326,3449.3803701922925,3471.242892683309,3464.6655851563933,3508.34821328436,3563.635595293364,3609.77878757904,3641.8330374916054,3674.0541612630423,3696.9876889371467,3715.3928889668764,3673.354693455029,3634.29587548006,3598.7341385547106,3588.202346223334,3656.072518144513,3707.352888934887,3786.479415219986,3787.500572677734,3807.6141148424363,3798.206272056853,3815.7873402925316,3813.749050688487,3841.4132319747914,3827.92429595601,3801.6947154757036,3763.880203090172,3779.055944055944
